throughput_mbps,sensing_score,total_power_w,avg_sinr_db,avg_cqi,comm_norm,sense_norm,power_norm,avg_sensing_split,reward,alpha,episode,policy
143.3561335277165,6.731022409431256,163.2000026702881,18.005443473005812,6.64,0.444523127858103,0.6865381471921487,0.8160000133514405,0.6599999904632569,0.5927823781967163,0.0,0,dqn
119.80195476321236,5.0404841965852,179.2000036239624,15.613145940204701,5.573333333333333,0.3793839700039242,0.5580938900248507,0.896000018119812,0.6599999904632569,0.4043847620487213,0.0,1,dqn
128.06870331681014,4.4794939555294295,179.20000171661377,17.136291146984473,5.253333333333333,0.4027237210600176,0.5079304983632477,0.8960000085830688,0.5,0.4218579828739166,0.0,2,dqn
156.9555736403908,4.6218445664772085,172.80000400543213,18.779593705090438,5.386666666666667,0.48015464995752566,0.5210140052302195,0.8640000200271607,0.6199999928474427,0.448295921087265,0.0,3,dqn
96.21977287821497,4.545654347990501,166.40000295639038,13.603616486828303,5.333333333333333,0.31016917039649355,0.5140411217639966,0.832000014781952,0.6599999904632569,0.44390997290611267,0.0,4,dqn
106.71001049473598,5.204982955839431,169.60000371932983,14.576743953597571,4.786666666666667,0.34142090050429047,0.572089128431369,0.8480000185966492,0.6599999904632569,0.49130144715309143,0.0,5,dqn
107.11434948406064,6.564053833313234,163.20000410079956,14.08155722276346,4.666666666666667,0.3426110384843215,0.67534558338727,0.8160000205039978,0.699999988079071,0.5806231498718262,0.0,6,dqn
120.55299589241193,4.56613237758947,153.60000371932983,15.806272731065166,5.546666666666667,0.38152507239427635,0.5159220115441856,0.7680000185966491,0.6199999928474427,0.4423276484012604,0.0,7,dqn
99.64414330201545,4.7023826990144535,150.40000295639038,14.287575541767824,5.493333333333333,0.3204487601417617,0.5283099409496989,0.7520000147819519,0.5399999976158142,0.45613616704940796,0.0,8,dqn
148.2889750000812,4.433785416039219,163.2000036239624,18.092843220212504,5.226666666666667,0.45761991377106526,0.5036787007104867,0.816000018119812,0.6199999928474427,0.43267765641212463,0.0,9,dqn
173.1442048687301,4.5003696717876664,169.60000324249268,20.55302628059299,7.32,0.5205889735482203,0.5098641709615892,0.8480000162124633,0.5799999952316284,0.4365084767341614,0.0,10,dqn
132.87533159298906,4.215531358470552,172.8000030517578,17.10560134316329,5.8933333333333335,0.41606005603863355,0.4830396272308947,0.8640000152587891,0.45999999791383744,0.4008423686027527,0.0,11,dqn
142.31172487196093,3.8950656991515755,140.8000030517578,17.169885675805585,5.253333333333333,0.44172536730391593,0.4517391785127044,0.7040000152587891,0.5,0.3807137608528137,0.0,12,dqn
130.6335571604607,4.924768496456513,169.6000051498413,17.26581620763487,5.626666666666667,0.40986186799389535,0.5480543115204346,0.8480000257492065,0.6599999904632569,0.4724360406398773,0.0,13,dqn
70.8824326421074,4.8739061690278636,166.40000247955322,11.726080131717497,4.92,0.23197404622791504,0.5435906760929322,0.8320000123977661,0.699999988079071,0.47390860319137573,0.0,14,dqn
123.8968303037497,5.613547473882924,172.8000030517578,16.433993564875284,5.573333333333333,0.3910080240839611,0.6054415668652142,0.8640000152587891,0.6599999904632569,0.5258535146713257,0.0,15,dqn
131.4374899668012,4.764538018928009,169.60000276565552,16.565258357537395,4.8133333333333335,0.41208902564516114,0.5338878161827486,0.8480000138282776,0.6599999904632569,0.4517099857330322,0.0,16,dqn
81.58130943045802,4.899417551684424,144.0000033378601,12.225509792874371,3.92,0.2654269445082611,0.5458334061877032,0.7200000166893006,0.6599999904632569,0.47994017601013184,0.0,17,dqn
158.75045667911456,4.926590727341254,179.20000410079956,19.038341041444617,6.706666666666667,0.4847449932262702,0.5482136540244632,0.8960000205039979,0.699999988079071,0.4726963937282562,0.0,18,dqn
119.40235625458165,4.154735013989168,156.80000352859497,15.980654726638791,5.986666666666666,0.37824311610401057,0.4771919112010282,0.7840000176429749,0.5799999952316284,0.4128260612487793,0.0,19,dqn
199.57688412026073,4.468218593792185,156.8000030517578,22.3424391868435,6.56,0.5818508114288888,0.5068839507300902,0.784000015258789,0.5,0.40574830770492554,0.0,20,dqn
115.70798583078869,6.785143267974661,169.6000051498413,15.547690507004678,5.52,0.36764152159028685,0.6900980369410559,0.8480000257492065,0.5799999952316284,0.5993727445602417,0.0,21,dqn
160.2261952900356,5.954335256507122,169.600004196167,19.55273111729124,5.546666666666667,0.488499253936433,0.6317312313571232,0.8480000209808349,0.6599999904632569,0.5299257040023804,0.0,22,dqn
128.00044184516673,6.370563280611208,172.80000352859497,16.17444591936636,5.173333333333333,0.40253306896087476,0.6619746472562121,0.8640000176429748,0.699999988079071,0.5455397367477417,0.0,23,dqn
113.94235227302558,4.390291634638065,179.2000036239624,15.361154656481277,4.693333333333333,0.362540576675402,0.49961013122642345,0.896000018119812,0.6199999928474427,0.4255441725254059,0.0,24,dqn
138.7366512610923,4.907901710009949,160.00000381469727,17.526859635962623,5.693333333333333,0.4320833997208882,0.5465775299335199,0.8000000190734863,0.5799999952316284,0.4716120660305023,0.0,25,dqn
138.512913538423,6.903113736890903,176.0000033378601,17.544288053311742,5.8133333333333335,0.43147664840973543,0.6977432776689888,0.8800000166893005,0.6599999904632569,0.6010464429855347,0.0,26,dqn
159.12530980980816,4.10917279343001,169.60000371932983,19.324978592696386,5.653333333333333,0.4857003174318081,0.47278157890770567,0.8480000185966492,0.5399999976158142,0.3956638276576996,0.0,27,dqn
195.5988505551302,5.359636657900093,169.60000371932983,22.209112716347768,6.253333333333333,0.5730122401373486,0.5849500063492736,0.8480000185966492,0.6599999904632569,0.48807209730148315,0.0,28,dqn
181.19907559714474,4.3762392474890195,166.40000295639038,21.267623831832065,6.666666666666667,0.539887578405845,0.49829087896989654,0.832000014781952,0.6199999928474427,0.41324716806411743,0.0,29,dqn
83.71112779253933,4.679909652732283,169.60000324249268,12.058216938822877,4.24,0.2720136538567948,0.5262818660585117,0.8480000162124633,0.5399999931454659,0.43253660202026367,0.0,30,dqn
124.28711478762354,5.071327534366033,163.2000026702881,16.102063661408177,5.306666666666667,0.39210951299816094,0.5607427524683888,0.8160000133514405,0.5399999976158142,0.46474283933639526,0.0,31,dqn
97.05613823078684,5.43645570437098,163.20000410079956,13.916295963994118,5.4,0.31268666327677336,0.5912312994985495,0.8160000205039978,0.5399999976158142,0.5122499465942383,0.0,32,dqn
150.62545171488898,4.24925466893906,163.2000036239624,17.779715662517084,5.68,0.46375519368128193,0.4862648835858565,0.816000018119812,0.699999988079071,0.4108622074127197,0.0,33,dqn
153.9403779883719,7.506853236431395,166.4000039100647,18.59559362180568,5.866666666666666,0.472383921593562,0.7344663080745921,0.8320000195503234,0.6599999904632569,0.62073814868927,0.0,34,dqn
125.39806544745633,4.30843577604312,166.40000343322754,16.87816394730761,6.466666666666667,0.3952387620086186,0.4918929761053426,0.8320000171661377,0.6199999928474427,0.39349302649497986,0.0,35,dqn
155.15501420207215,5.2183773512197,169.60000371932983,19.156170628813666,6.093333333333334,0.47552321464942093,0.5732143742753729,0.8480000185966492,0.699999988079071,0.4918063282966614,0.0,36,dqn
143.91889265207996,5.579958833662593,163.2000036239624,17.95021692297537,6.413333333333333,0.44602706356457184,0.6027752541089737,0.816000018119812,0.5399999976158142,0.500808835029602,0.0,37,dqn
179.55375078935148,4.312254820668008,182.40000295639038,20.93126585943151,7.04,0.5359902514851698,0.4922547653165154,0.9120000147819519,0.5799999952316284,0.41247907280921936,0.0,38,dqn
122.49657079190459,4.861256155702781,160.00000381469727,16.047070594888687,5.013333333333334,0.3870468981236939,0.5424757123416529,0.8000000190734863,0.6199999928474427,0.4563922882080078,0.0,39,dqn
114.08906213767033,5.231656246616632,144.00000286102295,15.124131330740262,5.1866666666666665,0.36296525786576966,0.5743277871480456,0.7200000143051147,0.5,0.48711949586868286,0.0,40,dqn
132.51530930895322,6.840691950337439,156.80000352859497,16.842853550653412,6.08,0.4150672265350183,0.6937174403455557,0.7840000176429749,0.5399999976158142,0.5910702347755432,0.0,41,dqn
156.72655008153265,4.671024337334889,147.2000026702881,18.4764868032993,6.013333333333334,0.4795670262625817,0.5254783559106898,0.7360000133514404,0.5799999952316284,0.4554765224456787,0.0,42,dqn
116.73269420955675,6.719692062054224,156.8000030517578,15.609578866411743,5.48,0.3705918335880889,0.6857886736610702,0.784000015258789,0.5799999952316284,0.5630319118499756,0.0,43,dqn
175.37734394818892,4.205238639899734,150.4000039100647,20.940951720968158,6.746666666666667,0.5259943590762746,0.482052621060992,0.7520000195503235,0.5799999952316284,0.38932281732559204,0.0,44,dqn
153.0690914412283,4.472043091023587,160.00000476837158,18.75631208999516,6.44,0.47012462184667947,0.5072390976474609,0.8000000238418579,0.6599999904632569,0.439460426568985,0.0,45,dqn
101.16246619127357,6.300943680714783,172.8000054359436,14.235850699703983,5.72,0.32498273564914965,0.6570574990668722,0.864000027179718,0.6599999904632569,0.5605577230453491,0.0,46,dqn
129.40408147189868,5.377076596906988,172.80000352859497,16.85466149069074,6.1066666666666665,0.4064463498026821,0.5863822496959116,0.8640000176429748,0.6199999928474427,0.491924911737442,0.0,47,dqn
126.12279724526783,4.744357754958761,160.00000286102295,16.050836896860325,5.533333333333333,0.3972752095573527,0.5320818680774395,0.8000000143051147,0.5799999952316284,0.4424958825111389,0.0,48,dqn
97.85446909973564,4.94283337540801,166.40000438690186,13.850574261065866,5.253333333333333,0.31508558051346236,0.5496322121022891,0.8320000219345093,0.5,0.46528154611587524,0.0,49,dqn
173.2878616777223,5.252655538319223,163.20000219345093,20.38726131300295,6.666666666666667,0.5209379664005873,0.5760842132953546,0.8160000109672546,0.6599999904632569,0.48773860931396484,0.0,50,dqn
120.39641691796548,5.776943505716387,150.400004863739,15.757638035747668,5.44,0.3810790265382531,0.6182194885175557,0.7520000243186951,0.49999999552965163,0.5269457101821899,0.0,51,dqn
128.0342123168362,4.998559980549499,169.60000467300415,16.41542091391246,4.84,0.40262739317031426,0.5544750727769271,0.8480000233650208,0.6199999928474427,0.4809328019618988,0.0,52,dqn
133.79179902397982,5.667272708186073,179.20000410079956,16.880685886794023,6.013333333333334,0.41858291308363565,0.6096782445836076,0.8960000205039979,0.6199999928474427,0.5060330629348755,0.0,53,dqn
131.21855502123375,4.58558374403402,156.80000352859497,16.209428475371777,5.0,0.4114829901963239,0.5177040087568305,0.7840000176429749,0.6199999928474427,0.42210420966148376,0.0,54,dqn
142.6688688906754,5.179767978157409,172.80000400543213,18.210653005131153,6.04,0.44268305528151264,0.5699649966793734,0.8640000200271607,0.6199999928474427,0.4790639281272888,0.0,55,dqn
82.92514284499403,4.886943123640906,160.0000033378601,12.037520262720436,4.653333333333333,0.2695858331993261,0.5447377407254663,0.8000000166893005,0.6599999904632569,0.46362966299057007,0.0,56,dqn
53.843958553919784,3.268633326740389,172.8000030517578,9.61188639509423,4.08,0.17757717838900205,0.38726560015330397,0.8640000152587891,0.699999988079071,0.30675211548805237,0.0,57,dqn
158.95525758725643,3.7352474122111503,176.00000381469727,18.925498938390373,5.626666666666667,0.48526707791005097,0.4356959750461899,0.8800000190734864,0.5399999976158142,0.359854519367218,0.0,58,dqn
157.0749723936456,5.507278141689663,153.60000324249268,19.371143765746535,6.586666666666667,0.48046082993462724,0.5969594358787946,0.7680000162124634,0.699999988079071,0.5228478312492371,0.0,59,dqn
107.97394119152703,3.9079576840610395,179.20000410079956,14.119802747754477,5.386666666666667,0.3451375208108903,0.4530208868059515,0.8960000205039979,0.4199999958276749,0.3585619330406189,0.0,0,random
170.66374170372822,2.8365787935057343,147.20000457763672,19.72956282888775,5.986666666666666,0.5145356368734958,0.34042428375811495,0.7360000228881836,0.3399999961256981,0.27331796288490295,0.0,1,random
106.6583024626721,4.518717918648093,179.20000314712524,13.719879748009587,4.653333333333333,0.34126862315060696,0.5115594867028841,0.8960000157356263,0.4200000002980232,0.4005742073059082,0.0,2,random
124.64987706026113,5.191924234393742,160.0000033378601,16.066000350944208,5.76,0.39313231961199535,0.5709900048576756,0.8000000166893005,0.4200000002980232,0.48794716596603394,0.0,3,random
100.79474723589169,6.163331194392338,150.40000295639038,14.407779425055919,5.4,0.32388602344261036,0.6471715140368091,0.7520000147819519,0.5399999976158142,0.5753623247146606,0.0,4,random
146.24976828813726,3.2227275639281094,163.2000026702881,18.324739938972517,6.266666666666667,0.45222934810794235,0.38237715784482873,0.8160000133514405,0.3000000029802322,0.3042070269584656,0.0,5,random
136.69911581202925,5.0147831016580415,153.60000371932983,17.622963300121395,6.04,0.4265434419138908,0.5558779237768912,0.7680000185966491,0.45999999791383744,0.46120673418045044,0.0,6,random
